1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,5,5,5,5,5,5,21,20,19,18,17,5,1,1,1,1,1,1,
1,1,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,5,1,1,1,1,1,1,
1,1,1,1,1,1,33,34,35,36,37,38,39,2,2,12,13,14,1,1,1,1,1,1,
1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,11,16,15,1,1,1,1,1,1,
1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,10,8,7,1,1,1,1,1,1,
1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,9,6,1,1,1,1,1,1,
1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,
1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,

